domain_token_count,executable,NumberofDotsinURL,Arguments_LongestWordLength,NumberRate_Domain,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
3,0,3,0,0,0.168,0.173,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.17,0.863,spam
3,0,3,0,0,0.168,0.169,0.863,spam
3,0,3,0,0,0.168,0.169,0.863,spam
3,0,3,0,0,0.168,0.169,0.863,spam
3,0,3,0,0,0.168,0.169,0.863,spam
3,0,3,0,0,0.168,0.169,0.863,spam
3,0,3,0,0,0.168,0.169,0.863,spam
3,0,3,0,0,0.167,0.571,0.88,spam
3,0,3,0,0,0.167,0.571,0.88,spam
3,0,3,0,0,0.167,0.571,0.88,spam
3,0,3,0,0,0.167,0.571,0.88,spam
3,0,3,0,0,0.167,0.571,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.5,0.88,spam
3,0,3,0,0,0.167,0.429,0.842,spam
3,0,3,0,0,0.167,0.429,0.842,spam
3,0,3,0,0,0.167,0.333,0.845,spam
3,0,3,0,0,0.167,0.333,0.845,spam
3,0,3,0,0,0.167,0.175,0.863,spam
3,0,3,0,0,0.167,0.174,0.863,spam
3,0,3,0,0,0.167,0.174,0.863,spam
3,0,3,0,0,0.167,0.174,0.863,spam
3,0,3,0,0,0.167,0.173,0.863,spam
3,0,3,0,0,0.167,0.173,0.863,spam
3,0,3,0,0,0.167,0.173,0.863,spam
3,0,3,0,0,0.167,0.173,0.863,spam
3,0,3,0,0,0.167,0.173,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.169,0.863,spam
3,0,3,0,0,0.167,0.168,0.863,spam
3,0,3,0,0,0.166,0.172,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.168,0.863,spam
3,0,3,0,0,0.166,0.167,0.863,spam
3,0,3,0,0,0.166,0.167,0.863,spam
3,0,3,0,0,0.166,0.167,0.863,spam
3,0,3,0,0,0.166,0.167,0.863,spam
3,0,3,0,0,0.165,0.17,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.167,0.863,spam
3,0,3,0,0,0.165,0.166,0.863,spam
3,0,3,0,0,0.165,0.166,0.863,spam
3,0,3,0,0,0.165,0.166,0.863,spam
3,0,3,0,0,0.165,0.166,0.863,spam
3,0,3,0,0,0.164,0.169,0.863,spam
3,0,3,0,0,0.164,0.169,0.863,spam
3,0,3,0,0,0.164,0.169,0.863,spam
3,0,3,0,0,0.164,0.169,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.166,0.863,spam
3,0,3,0,0,0.164,0.165,0.863,spam
3,0,3,0,0,0.164,0.165,0.863,spam
3,0,3,0,0,0.164,0.165,0.863,spam
3,0,3,0,0,0.164,0.165,0.863,spam
3,0,3,0,0,0.163,0.17,0.863,spam
3,0,3,0,0,0.163,0.17,0.863,spam
3,0,3,0,0,0.163,0.169,0.863,spam
3,0,3,0,0,0.163,0.168,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.165,0.863,spam
3,0,3,0,0,0.163,0.164,0.863,spam
3,0,3,0,0,0.162,0.168,0.863,spam
3,0,3,0,0,0.162,0.168,0.863,spam
3,0,3,0,0,0.162,0.168,0.863,spam
3,0,3,0,0,0.162,0.168,0.863,spam
3,0,3,0,0,0.162,0.167,0.863,spam
3,0,3,0,0,0.162,0.167,0.863,spam
3,0,3,0,0,0.162,0.167,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.164,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.162,0.163,0.863,spam
3,0,3,0,0,0.161,0.168,0.863,spam
3,0,3,0,0,0.161,0.167,0.863,spam
3,0,3,0,0,0.161,0.167,0.863,spam
3,0,3,0,0,0.161,0.166,0.863,spam
3,0,3,0,0,0.161,0.166,0.863,spam
3,0,3,0,0,0.161,0.163,0.863,spam
3,0,3,0,0,0.161,0.163,0.863,spam
3,0,3,0,0,0.161,0.163,0.863,spam
3,0,3,0,0,0.161,0.163,0.863,spam
3,0,3,0,0,0.161,0.163,0.863,spam
3,0,3,0,0,0.161,0.162,0.863,spam
3,0,3,0,0,0.161,0.162,0.863,spam
3,0,3,0,0,0.161,0.162,0.863,spam
3,0,3,0,0,0.161,0.162,0.863,spam
3,0,3,0,0,0.161,0.162,0.863,spam
3,0,3,0,0,0.16,0.333,0.845,spam
3,0,3,0,0,0.16,0.167,0.863,spam
3,0,3,0,0,0.16,0.167,0.863,spam
3,0,3,0,0,0.16,0.167,0.863,spam
3,0,3,0,0,0.16,0.165,0.863,spam
3,0,3,0,0,0.16,0.165,0.863,spam
3,0,3,0,0,0.16,0.165,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.162,0.863,spam
3,0,3,0,0,0.16,0.161,0.863,spam
3,0,3,0,0,0.16,0.161,0.863,spam
3,0,3,0,0,0.16,0.161,0.863,spam
3,0,3,0,0,0.16,0.161,0.863,spam
3,0,3,0,0,0.16,0.161,0.863,spam
3,0,3,0,0,0.159,0.164,0.863,spam
3,0,3,0,0,0.159,0.164,0.863,spam
3,0,3,0,0,0.159,0.164,0.863,spam
3,0,3,0,0,0.159,0.164,0.863,spam
3,0,3,0,0,0.159,0.164,0.863,spam
3,0,3,0,0,0.159,0.163,0.863,spam
3,0,3,0,0,0.159,0.163,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.161,0.863,spam
3,0,3,0,0,0.159,0.16,0.863,spam
3,0,3,0,0,0.159,0.16,0.863,spam
3,0,3,0,0,0.159,0.16,0.863,spam
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.5,0.836,Defacement
3,0,3,0,0,0.158,0.333,0.832,Defacement
3,0,3,0,0,0.158,0.164,0.863,spam
3,0,3,0,0,0.158,0.163,0.863,spam
3,0,3,0,0,0.158,0.162,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.16,0.863,spam
3,0,3,0,0,0.158,0.159,0.863,spam
3,0,3,0,0,0.158,0.159,0.863,spam
3,0,3,0,0,0.157,0.185,0.75,phishing
3,0,3,0,0,0.157,0.163,0.863,spam
3,0,3,0,0,0.157,0.163,0.863,spam
3,0,3,0,0,0.157,0.162,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.159,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.157,0.158,0.863,spam
3,0,3,0,0,0.156,0.417,0.88,spam
3,0,3,0,0,0.156,0.217,0.801,spam
3,0,3,0,0,0.156,0.162,0.863,spam
3,0,3,0,0,0.156,0.162,0.863,spam
3,0,3,0,0,0.156,0.161,0.863,spam
3,0,3,0,0,0.156,0.161,0.863,spam
3,0,3,0,0,0.156,0.161,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.158,0.863,spam
3,0,3,0,0,0.156,0.157,0.863,spam
3,0,3,0,0,0.156,0.157,0.863,spam
3,0,3,0,0,0.156,0.157,0.863,spam
3,0,3,0,0,0.156,0.157,0.863,spam
3,0,3,0,0,0.156,0.157,0.863,spam
3,0,3,0,0,0.156,0.157,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.16,0.863,spam
3,0,3,0,0,0.155,0.157,0.863,spam
3,0,3,0,0,0.155,0.157,0.863,spam
3,0,3,0,0,0.155,0.156,0.863,spam
3,0,3,0,0,0.155,0.156,0.863,spam
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.444,0.751,Defacement
3,0,3,0,0,0.154,0.286,0.842,spam
3,0,3,0,0,0.154,0.286,0.842,spam
3,0,3,0,0,0.154,0.286,0.842,spam
3,0,3,0,0,0.154,0.286,0.842,spam
3,0,3,0,0,0.154,0.286,0.842,spam
3,0,3,0,0,0.154,0.267,0.791,Defacement
3,0,3,0,0,0.154,0.16,0.863,spam
3,0,3,0,0,0.154,0.16,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.159,0.863,spam
3,0,3,0,0,0.154,0.158,0.863,spam
3,0,3,0,0,0.154,0.158,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.156,0.863,spam
3,0,3,0,0,0.154,0.155,0.863,spam
3,0,3,0,0,0.154,0.155,0.863,spam
3,0,3,0,0,0.154,0.155,0.863,spam
3,0,3,0,0,0.154,0.155,0.863,spam
3,0,3,0,0,0.153,0.159,0.863,spam
3,0,3,0,0,0.153,0.158,0.863,spam
3,0,3,0,0,0.153,0.158,0.863,spam
3,0,3,0,0,0.153,0.158,0.863,spam
3,0,3,0,0,0.153,0.155,0.863,spam
3,0,3,0,0,0.153,0.155,0.863,spam
3,0,3,0,0,0.153,0.155,0.863,spam
3,0,3,0,0,0.153,0.155,0.863,spam
3,0,3,0,0,0.153,0.155,0.863,spam
3,0,3,0,0,0.153,0.155,0.863,spam
3,0,3,0,0,0.153,0.154,0.863,spam
3,0,3,0,0,0.153,0.154,0.863,spam
3,0,3,0,0,0.153,0.154,0.863,spam
3,0,3,0,0,0.152,0.159,0.863,spam
3,0,3,0,0,0.152,0.158,0.863,spam
3,0,3,0,0,0.152,0.158,0.863,spam
3,0,3,0,0,0.152,0.158,0.863,spam
3,0,3,0,0,0.152,0.158,0.863,spam
3,0,3,0,0,0.152,0.158,0.863,spam
3,0,3,0,0,0.152,0.158,0.863,spam
3,0,3,0,0,0.152,0.157,0.863,spam
3,0,3,0,0,0.152,0.157,0.863,spam
3,0,3,0,0,0.152,0.154,0.863,spam
3,0,3,0,0,0.152,0.154,0.863,spam
3,0,3,0,0,0.152,0.154,0.863,spam
3,0,3,0,0,0.152,0.154,0.863,spam
3,0,3,0,0,0.152,0.154,0.863,spam
3,0,3,0,0,0.152,0.154,0.863,spam
3,0,3,0,0,0.152,0.153,0.863,spam
3,0,3,0,0,0.152,0.153,0.863,spam
3,0,3,0,0,0.152,0.153,0.863,spam
3,0,3,0,0,0.152,0.153,0.863,spam
3,0,3,0,0,0.152,0.153,0.863,spam
3,0,3,0,0,0.151,0.157,0.863,spam
3,0,3,0,0,0.151,0.156,0.863,spam
3,0,3,0,0,0.151,0.156,0.863,spam
3,0,3,0,0,0.151,0.156,0.863,spam
3,0,3,0,0,0.151,0.156,0.863,spam
3,0,3,0,0,0.151,0.155,0.863,spam
3,0,3,0,0,0.151,0.153,0.863,spam
3,0,3,0,0,0.151,0.153,0.863,spam
3,0,3,0,0,0.151,0.153,0.863,spam
3,0,3,0,0,0.151,0.153,0.863,spam
3,0,3,0,0,0.151,0.153,0.863,spam
3,0,3,0,0,0.151,0.153,0.863,spam
3,0,3,0,0,0.151,0.152,0.863,spam
3,0,3,0,0,0.151,0.152,0.863,spam
3,0,3,0,0,0.151,0.152,0.863,spam
3,0,3,0,0,0.15,0.5,0.88,spam
3,0,3,0,0,0.15,0.5,0.88,spam
3,0,3,0,0,0.15,0.5,0.88,spam
3,0,3,0,0,0.15,0.375,0.845,spam
3,0,3,0,0,0.15,0.375,0.845,spam
3,0,3,0,0,0.15,0.333,0.863,spam
3,0,3,0,0,0.15,0.157,0.863,spam
3,0,3,0,0,0.15,0.156,0.863,spam
3,0,3,0,0,0.15,0.155,0.863,spam
3,0,3,0,0,0.15,0.154,0.863,spam
3,0,3,0,0,0.15,0.154,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.152,0.863,spam
3,0,3,0,0,0.15,0.151,0.863,spam
3,0,3,0,0,0.15,0.151,0.863,spam
3,0,3,0,0,0.15,0.151,0.863,spam
3,0,3,0,0,0.15,0.151,0.863,spam
3,0,3,0,0,0.15,0.151,0.863,spam
3,0,3,0,0,0.149,0.156,0.863,spam
3,0,3,0,0,0.149,0.154,0.863,spam
3,0,3,0,0,0.149,0.154,0.863,spam
3,0,3,0,0,0.149,0.154,0.863,spam
3,0,3,0,0,0.149,0.154,0.863,spam
3,0,3,0,0,0.149,0.151,0.863,spam
3,0,3,0,0,0.149,0.15,0.863,spam
3,0,3,0,0,0.149,0.15,0.863,spam
3,0,3,0,0,0.148,0.155,0.863,spam
3,0,3,0,0,0.148,0.155,0.863,spam
3,0,3,0,0,0.148,0.155,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.153,0.863,spam
3,0,3,0,0,0.148,0.152,0.863,spam
3,0,3,0,0,0.148,0.152,0.863,spam
3,0,3,0,0,0.148,0.152,0.863,spam
3,0,3,0,0,0.148,0.15,0.863,spam
3,0,3,0,0,0.148,0.15,0.863,spam
3,0,3,0,0,0.148,0.15,0.863,spam
3,0,3,0,0,0.148,0.149,0.863,spam
3,0,3,0,0,0.148,0.149,0.863,spam
3,0,3,0,0,0.148,0.149,0.863,spam
3,0,3,0,0,0.148,0.149,0.863,spam
3,0,3,0,0,0.147,0.153,0.863,spam
3,0,3,0,0,0.147,0.153,0.863,spam
3,0,3,0,0,0.147,0.152,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.149,0.863,spam
3,0,3,0,0,0.147,0.148,0.863,spam
3,0,3,0,0,0.147,0.148,0.863,spam
3,0,3,0,0,0.147,0.148,0.863,spam
3,0,3,0,0,0.146,0.152,0.863,spam
3,0,3,0,0,0.146,0.152,0.863,spam
3,0,3,0,0,0.146,0.152,0.863,spam
3,0,3,0,0,0.146,0.151,0.863,spam
3,0,3,0,0,0.146,0.151,0.863,spam
3,0,3,0,0,0.146,0.151,0.863,spam
3,0,3,0,0,0.146,0.151,0.863,spam
3,0,3,0,0,0.146,0.151,0.863,spam
3,0,3,0,0,0.146,0.151,0.863,spam
3,0,3,0,0,0.146,0.15,0.863,spam
3,0,3,0,0,0.146,0.148,0.863,spam
3,0,3,0,0,0.146,0.148,0.863,spam
3,0,3,0,0,0.146,0.148,0.863,spam
3,0,3,0,0,0.146,0.148,0.863,spam
3,0,3,0,0,0.146,0.148,0.863,spam
3,0,3,0,0,0.146,0.148,0.863,spam
3,0,3,0,0,0.146,0.147,0.863,spam
3,0,3,0,0,0.146,0.147,0.863,spam
3,0,3,0,0,0.146,0.147,0.863,spam
3,0,3,0,0,0.146,0.147,0.863,spam
3,0,3,0,0,0.145,0.186,0.88,spam
3,0,3,0,0,0.145,0.186,0.88,spam
3,0,3,0,0,0.145,0.15,0.863,spam
3,0,3,0,0,0.145,0.15,0.863,spam
3,0,3,0,0,0.145,0.15,0.863,spam
3,0,3,0,0,0.145,0.149,0.863,spam
3,0,3,0,0,0.145,0.147,0.863,spam
3,0,3,0,0,0.145,0.147,0.863,spam
3,0,3,0,0,0.145,0.147,0.863,spam
3,0,3,0,0,0.144,0.15,0.863,spam
3,0,3,0,0,0.144,0.149,0.863,spam
3,0,3,0,0,0.144,0.149,0.863,spam
3,0,3,0,0,0.144,0.149,0.863,spam
3,0,3,0,0,0.144,0.146,0.863,spam
3,0,3,0,0,0.144,0.146,0.863,spam
3,0,3,0,0,0.143,0.149,0.863,spam
3,0,3,0,0,0.143,0.149,0.863,spam
3,0,3,0,0,0.143,0.149,0.863,spam
3,0,3,0,0,0.143,0.148,0.863,spam
3,0,3,0,0,0.143,0.148,0.863,spam
3,0,3,0,0,0.143,0.148,0.863,spam
3,0,3,0,0,0.143,0.148,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.145,0.863,spam
3,0,3,0,0,0.143,0.081,0.762,phishing
3,0,3,0,0,0.142,0.148,0.863,spam
3,0,3,0,0,0.142,0.147,0.863,spam
3,0,3,0,0,0.142,0.146,0.863,spam
3,0,3,0,0,0.142,0.143,0.863,spam
3,0,3,0,0,0.142,0.143,0.863,spam
3,0,3,0,0,0.141,0.147,0.863,spam
3,0,3,0,0,0.141,0.147,0.863,spam
3,0,3,0,0,0.141,0.147,0.863,spam
3,0,3,0,0,0.141,0.146,0.863,spam
3,0,3,0,0,0.141,0.146,0.863,spam
3,0,3,0,0,0.141,0.146,0.863,spam
3,0,3,0,0,0.141,0.146,0.863,spam
3,0,3,0,0,0.141,0.146,0.863,spam
3,0,3,0,0,0.141,0.142,0.863,spam
3,0,3,0,0,0.141,0.142,0.863,spam
3,0,3,0,0,0.141,0.142,0.863,spam
3,0,3,0,0,0.14,0.179,0.767,phishing
3,0,3,0,0,0.14,0.146,0.863,spam
3,0,3,0,0,0.14,0.145,0.863,spam
3,0,3,0,0,0.139,0.144,0.863,spam
3,0,3,0,0,0.139,0.144,0.863,spam
3,0,3,0,0,0.139,0.143,0.863,spam
3,0,3,0,0,0.139,0.143,0.863,spam
3,0,3,0,0,0.139,0.141,0.863,spam
3,0,3,0,0,0.138,0.222,0.863,spam
3,0,3,0,0,0.138,0.172,0.845,phishing
3,0,3,0,0,0.138,0.172,0.845,phishing
