domain_token_count,avgpathtokenlen,tld,ArgUrlRatio,NumberofDotsinURL,Arguments_LongestWordLength,spcharUrl,delimeter_Domain,delimeter_path,NumberRate_DirectoryName,SymbolCount_Domain,Entropy_Domain,class
2,3.9,2,0.030303,2,-1,7,0,3,-1,1,1,benign
2,5.125,2,0.030303,1,-1,7,0,1,0.173913,1,1,benign
2,4.466667,2,0.021053,1,-1,3,0,12,0.75,1,1,benign
2,5.333334,2,0.038462,1,-1,4,0,2,0.466667,1,1,benign
2,4.75,2,0.022989,1,-1,3,0,9,-1,1,1,benign
2,4.636364,2,0.014706,1,-1,5,0,17,0.137931,1,1,benign
2,4.5,2,0.028986,1,-1,5,0,5,0.666667,1,1,benign
2,5.4,2,0.025,1,-1,7,0,3,0.171429,1,1,benign
2,4.75,2,0.031746,1,-1,7,0,1,0.186047,1,1,benign
2,5.444445,2,0.026667,1,-1,7,0,2,0.075472,1,1,benign
2,5,2,0.034483,1,-1,5,0,2,0,1,1,benign
2,5.833334,2,0.034483,1,-1,5,0,1,0,1,1,benign
2,3.1,2,0.035088,1,-1,6,0,2,-1,1,1,benign
2,5.538462,2,0.020408,1,-1,3,0,10,0.75,1,1,benign
2,5,2,0.037736,2,-1,4,0,2,0,1,1,benign
2,5,2,0.03125,2,-1,5,0,3,0,1,1,benign
2,4.666667,2,0.029851,1,-1,6,0,3,0.204545,1,1,benign
2,4.076923,2,0.02381,1,-1,3,0,10,0,1,1,benign
2,4.25,2,0.034483,1,-1,6,0,2,0.257143,1,1,benign
2,7,2,0.025641,1,-1,4,0,4,0.032258,1,1,benign
2,8.5,2,0.028986,2,-1,5,0,1,0,1,1,benign
2,5,2,0.030769,1,-1,7,0,1,0.2,1,1,benign
2,5.6,2,0.02381,1,-1,5,0,5,0,1,1,benign
2,4.285714,2,0.021739,1,-1,6,0,8,0.444444,1,1,benign
2,3.5,2,0.032258,1,-1,7,0,3,0.095238,1,1,benign
2,4.454546,2,0.025974,1,-1,9,0,2,0.043478,1,1,benign
2,5.1,2,0.025316,1,-1,5,0,5,-1,1,1,benign
2,4.625,2,0.032258,1,-1,7,0,1,0.214286,1,1,benign
2,6,2,0.028169,2,-1,6,0,2,0,1,1,benign
2,4.866667,2,0.018868,1,-1,6,0,9,0.333333,1,1,benign
2,3.777778,2,0.032787,1,-1,3,0,6,0,1,1,benign
2,2.833333,2,0.03125,1,-1,3,0,9,0,1,1,benign
2,5.1,2,0.027027,1,-1,4,0,6,0.466667,1,1,benign
2,4,2,0.029412,1,-1,3,0,7,0,1,1,benign
2,4.571429,2,0.036364,1,-1,6,0,1,0.25,1,1,benign
2,4.769231,2,0.021505,1,-1,5,0,8,-1,1,1,benign
2,3.875,2,0.038462,1,-1,3,0,5,0.75,1,1,benign
2,5.785714,2,0.018018,1,-1,4,0,10,0.148936,1,1,benign
2,3.545455,2,0.029412,1,-1,6,0,5,0.444444,1,1,benign
2,4.875,2,0.03125,1,-1,7,0,1,-1,1,1,benign
2,5.785714,2,0.018692,1,-1,5,0,9,0.142857,1,1,benign
2,5.384615,2,0.020833,1,-1,3,0,10,0.75,1,1,benign
2,4.384615,2,0.024096,1,-1,4,0,9,0.466667,1,1,benign
2,4.666667,2,0.016667,1,-1,5,0,13,-1,1,1,benign
2,4,2,0.038462,2,-1,5,0,2,0.166667,1,1,benign
2,3.4,2,0.034483,1,-1,5,0,5,0.666667,1,1,benign
2,5.285714,2,0.035714,2,-1,6,0,1,0,1,1,benign
2,5.9,2,0.023529,1,-1,7,0,3,0.179487,1,1,benign
2,4.25,2,0.035714,1,-1,5,0,3,0.666667,1,1,benign
2,4.733333,2,0.019231,1,-1,6,0,9,0.333333,1,1,benign
2,5.571429,2,0.03125,1,-1,5,0,2,0,1,1,benign
2,6,2,0.01626,1,-1,3,0,12,0,1,1,benign
2,4.25,2,0.025974,1,-1,5,0,7,0.666667,1,1,benign
2,4.818182,2,0.025641,1,-1,4,0,7,0.466667,1,1,benign
2,4.444445,2,0.030303,1,-1,7,0,2,0.23913,1,1,benign
2,4.555555,2,0.030303,1,-1,3,0,6,0.777778,1,1,benign
2,6.5,2,0.032258,1,-1,6,0,0,0,1,1,benign
2,5,2,0.024096,2,-1,3,0,8,0,1,1,benign
2,4,2,0.029412,1,-1,3,0,7,0,1,1,benign
2,4.363637,2,0.026316,1,-1,9,0,2,0.083333,1,1,benign
2,4.125,2,0.034483,3,-1,6,0,2,0,1,1,benign
2,8.833333,2,0.026316,1,-1,3,0,3,0.142857,1,1,benign
2,4.666667,2,0.039216,2,-1,4,0,2,0,1,1,benign
2,4.777778,2,0.028986,1,-1,8,0,1,0.183673,1,1,benign
2,3,2,0.037037,1,-1,5,0,5,-1,1,1,benign
2,4.833334,2,0.022727,1,-1,6,0,6,0.347826,1,1,benign
2,3.857143,2,0.025,1,-1,5,0,9,0.137931,1,1,benign
2,5.142857,2,0.033898,1,-1,6,0,1,0.25,1,1,benign
2,4.142857,2,0.022727,1,-1,4,0,10,-1,1,1,benign
2,5,2,0.02381,1,-1,3,0,8,0,1,1,benign
2,5,2,0.034483,1,-1,5,0,2,0,1,1,benign
2,4.5,2,0.027778,1,-1,7,0,3,0.08,1,1,benign
2,4.071429,2,0.024096,1,-1,5,0,9,0.137931,1,1,benign
2,4.333334,2,0.032258,2,-1,6,0,3,0.142857,1,1,benign
2,4,2,0.029851,1,-1,7,0,3,0.095238,1,1,benign
2,4.857143,2,0.033898,1,-1,3,0,4,0,1,1,benign
2,3.8,2,0.02381,1,-1,5,0,10,0.137931,1,1,benign
2,5,2,0.030769,1,-1,7,0,1,0.2,1,1,benign
2,5.666667,2,0.034483,1,-1,3,0,3,0,1,1,benign
2,4.555555,2,0.032258,2,-1,7,0,2,0.296296,1,1,benign
2,4.875,2,0.03125,1,-1,7,0,1,0.204545,1,1,benign
2,5.666667,2,0.025641,1,-1,5,0,4,0,1,1,benign
2,4.533333,2,0.020833,1,-1,3,0,12,0.75,1,1,benign
2,4.230769,2,0.023256,1,-1,3,0,10,0,1,1,benign
2,4.230769,2,0.025,1,-1,5,0,8,0.142857,1,1,benign
2,5.727273,2,0.021739,1,-1,5,0,6,0,1,1,benign
2,4,2,0.035088,1,-1,7,0,1,0.108108,1,1,benign
2,4.375,2,0.033898,2,-1,6,0,2,-1,1,1,benign
2,2.8,2,0.036364,5,-1,4,0,6,-1,1,1,benign
2,3.8,2,0.030769,1,-1,7,0,3,0.093023,1,1,benign
2,4.777778,2,0.030303,1,-1,5,0,4,0.666667,1,1,benign
2,3.555556,2,0.033898,1,-1,7,0,2,0.111111,1,1,benign
2,4.714286,2,0.035714,2,-1,5,0,2,0,1,1,benign
2,6.125,2,0.027397,1,-1,3,0,5,-1,1,1,benign
2,5.125,2,0.029851,1,-1,3,0,5,0,1,1,benign
2,5.166667,2,0.037037,1,-1,3,0,3,0.071429,1,1,benign
2,4.615385,2,0.023256,1,-1,3,0,10,0.75,1,1,benign
2,4.777778,2,0.03125,2,-1,7,0,2,0.275862,1,1,benign
2,4.555555,2,0.029851,1,-1,3,0,6,0.142857,1,1,benign
2,5,2,0.034483,1,-1,5,0,2,0,1,1,benign
2,5.5,2,0.028571,1,-1,5,0,3,0,1,1,benign
2,4.5,2,0.022472,1,-1,5,0,9,0.137931,1,1,benign
2,5.333334,2,0.037736,1,-1,3,0,3,-1,1,1,benign
2,4.055555,2,0.019231,1,-1,4,0,14,0.466667,1,1,benign
2,3.705882,2,0.021739,1,-1,5,0,12,0.137931,1,1,benign
2,5,2,0.033333,1,-1,3,0,4,0,1,1,benign
2,4.6,2,0.028986,1,-1,3,0,7,0.75,1,1,benign
2,5.142857,2,0.033898,1,-1,6,0,1,0.25,1,1,benign
2,6.076923,2,0.019048,1,-1,3,0,10,0.75,1,1,benign
2,3.909091,2,0.028169,1,-1,8,0,3,0.176471,1,1,benign
2,4.785714,2,0.020202,1,-1,6,0,8,0.380952,1,1,benign
2,3.222222,2,0.035714,1,-1,3,0,6,0,1,1,benign
2,4.571429,2,0.035714,1,-1,5,0,2,0,1,1,benign
2,4.388889,2,0.018349,1,-1,5,0,13,0.142857,1,1,benign
2,6.9,2,0.021053,1,-1,7,0,3,0.212766,1,1,benign
2,3.636364,2,0.017391,1,-1,3,0,19,0.75,1,1,benign
2,4.055555,2,0.018349,1,-1,6,0,12,-1,1,1,benign
2,5.5,2,0.024096,1,-1,3,0,7,0,1,1,benign
2,4.266667,2,0.021053,1,-1,3,0,12,0,1,1,benign
2,6.111111,2,0.025,2,-1,6,0,3,0,1,1,benign
2,3.454546,2,0.029851,1,-1,6,0,5,0.421053,1,1,benign
2,4.222222,2,0.03125,1,-1,5,0,4,0,1,1,benign
2,4.5,2,0.019802,1,-1,3,0,13,0.75,1,1,benign
2,5,2,0.037736,2,-1,4,0,2,0,1,1,benign
2,4.25,2,0.024691,1,-1,3,0,9,0,1,1,benign
2,4.625,2,0.018519,1,-1,6,0,10,0.380952,1,1,benign
2,5.857143,2,0.03125,1,-1,6,0,1,0.219512,1,1,benign
2,4.076923,2,0.024096,2,-1,3,0,10,0,1,1,benign
2,4.555555,2,0.032258,2,-1,7,0,2,0.296296,1,1,benign
2,5.454546,2,0.022472,1,-1,5,0,6,-1,1,1,benign
2,3.75,2,0.035714,1,-1,3,0,5,0,1,1,benign
2,5.818182,2,0.021978,1,-1,3,0,8,0.777778,1,1,benign
2,4.125,2,0.033898,1,-1,6,0,2,0.444444,1,1,benign
2,4.625,2,0.032258,1,-1,7,0,1,-1,1,1,benign
2,4.7,2,0.028986,2,-1,6,0,4,0.111111,1,1,benign
2,5.5,2,0.029851,1,-1,3,0,5,0,1,1,benign
2,3.7,2,0.030303,1,-1,4,0,6,0,1,1,benign
2,5,2,0.034483,1,-1,5,0,2,0,1,1,benign
2,4,2,0.029412,1,-1,6,0,4,0.4,1,1,benign
2,5,2,0.037037,2,-1,6,0,1,0,1,1,benign
2,4.375,2,0.033333,1,-1,4,0,4,0,1,1,benign
2,5.4,2,0.025974,1,-1,4,0,6,0.466667,1,1,benign
2,5.307693,2,0.021277,1,-1,5,0,8,0.142857,1,1,benign
2,4.647059,2,0.017544,1,-1,6,0,11,0.307692,1,1,benign
2,5.857143,2,0.030769,2,-1,3,0,4,0,1,1,benign
2,6.5,2,0.032787,1,-1,5,0,1,0,1,1,benign
2,5,2,0.025316,1,-1,5,0,5,-1,1,1,benign
2,5.3,2,0.024691,1,-1,5,0,5,0,1,1,benign
2,4.071429,2,0.022472,1,-1,6,0,8,0.4,1,1,benign
2,4.285714,2,0.039216,1,-1,5,0,2,0.666667,1,1,benign
2,5.4,2,0.025974,1,-1,3,0,7,0.75,1,1,benign
2,4.333334,2,0.030769,2,-1,7,0,2,0.2,1,1,benign
2,4.142857,2,0.038462,2,-1,5,0,2,0,1,1,benign
2,5,2,0.030769,1,-1,7,0,1,0.177778,1,1,benign
2,6.090909,2,0.021053,1,-1,5,0,6,0,1,1,benign
2,5.636364,2,0.022472,2,-1,6,0,5,0,1,1,benign
2,4.571429,2,0.022222,1,-1,5,0,9,0.137931,1,1,benign
2,4.75,2,0.031746,1,-1,7,0,1,0.209302,1,1,benign
2,3.375,2,0.037736,1,-1,3,0,5,0,1,1,benign
2,4.066667,2,0.021277,1,-1,6,0,9,0.380952,1,1,benign
2,4.875,2,0.018692,1,-1,3,0,13,0.75,1,1,benign
2,6.666667,2,0.032258,2,-1,5,0,1,0,1,1,benign
2,5.066667,2,0.019417,1,-1,5,0,10,0.142857,1,1,benign
2,4.444445,2,0.029412,1,-1,3,0,6,-1,1,1,benign
2,5.8,2,0.038462,1,-1,3,0,2,0,1,1,benign
2,4.5,2,0.02,1,-1,5,0,11,0.137931,1,1,benign
2,4.285714,2,0.022989,1,-1,3,0,11,0.75,1,1,benign
2,4.6,2,0.019608,1,-1,6,0,9,0.307692,1,1,benign
2,3.066667,2,0.025316,1,-1,3,0,12,0,1,1,benign
2,4.285714,2,0.023256,1,-1,5,0,9,0.137931,1,1,benign
2,5.615385,2,0.019231,1,-1,3,0,10,0,1,1,benign
2,5,2,0.037736,2,-1,4,0,2,0,1,1,benign
2,4.5,2,0.02381,1,-1,3,0,9,0,1,1,benign
2,4,2,0.039216,2,-1,5,0,2,0,1,1,benign
2,5.8,2,0.039216,1,-1,4,0,1,0,1,1,benign
2,4.692308,2,0.022222,1,-1,3,0,10,0.777778,1,1,benign
2,4.076923,2,0.025,1,-1,5,0,8,0.666667,1,1,benign
2,5.222222,2,0.027027,1,-1,6,0,3,0,1,1,benign
2,5,2,0.037736,2,-1,5,0,1,0,1,1,benign
2,3.692308,2,0.025316,1,-1,3,0,10,0,1,1,benign
2,4.466667,2,0.02,1,-1,6,0,9,0.421053,1,1,benign
2,3.4,2,0.025,1,-1,4,0,11,-1,1,1,benign
2,4.866667,2,0.02,1,-1,5,0,10,0.142857,1,1,benign
2,4.285714,2,0.037736,2,-1,6,0,1,0,1,1,benign
2,5.5,2,0.038462,1,-1,4,0,2,0.466667,1,1,benign
2,4.714286,2,0.034483,1,-1,3,0,4,0,1,1,benign
2,4.875,2,0.030769,1,-1,5,0,3,0,1,1,benign
2,3.111111,2,0.036364,1,-1,7,0,2,0.117647,1,1,benign
2,5.142857,2,0.033898,1,-1,6,0,1,0.333333,1,1,benign
2,5,2,0.034483,1,-1,4,0,3,0,1,1,benign
2,4.2,2,0.030769,1,-1,4,0,6,0.466667,1,1,benign
2,4.555555,2,0.029851,1,-1,8,0,1,0.12766,1,1,benign
2,3.733333,2,0.024096,1,-1,5,0,10,0.137931,1,1,benign
2,4.272728,2,0.026667,1,-1,9,0,2,0.043478,1,1,benign
2,6.375,2,0.026316,2,-1,3,0,5,-1,1,1,benign
2,5,2,0.033333,1,-1,3,0,4,0,1,1,benign
2,3.444444,2,0.034483,1,-1,7,0,2,0.296296,1,1,benign
2,4.875,2,0.03125,1,-1,7,0,1,-1,1,1,benign
2,3.111111,2,0.036364,1,-1,3,0,6,0,1,1,benign
2,4.142857,2,0.037037,1,-1,5,0,2,0,1,1,benign
2,6,2,0.033333,1,-1,3,0,3,0,1,1,benign
2,6.333334,2,0.032787,1,-1,3,0,3,0.142857,1,1,benign
2,4.857143,2,0.035088,1,-1,6,0,1,0.235294,1,1,benign
2,4.466667,2,0.02,1,-1,3,0,12,0,1,1,benign
2,5.4,2,0.024691,1,-1,3,0,7,0.071429,1,1,benign
2,6.6,2,0.021739,1,-1,7,0,3,0.204545,1,1,benign
2,4.333334,2,0.033333,2,-1,7,0,2,0.32,1,1,benign
2,4.285714,2,0.035714,1,-1,3,0,4,0.8,1,1,benign
2,3.818182,2,0.030303,1,-1,4,0,7,0.466667,1,1,benign
2,5.8,2,0.02381,1,-1,2,0,8,-1,1,1,benign
2,6.142857,2,0.017241,1,-1,4,0,10,0.141176,1,1,benign
2,4.222222,2,0.03125,1,-1,7,0,2,-1,1,1,benign
2,4.066667,2,0.022727,1,-1,5,0,10,0.137931,1,1,benign
2,5.083334,2,0.021978,1,-1,6,0,6,0.347826,1,1,benign
2,3.888889,2,0.032787,1,-1,7,0,2,0.195122,1,1,benign
2,4,2,0.018519,1,-1,6,0,12,0.444444,1,1,benign
2,5.714286,2,0.031746,1,-1,6,0,1,0.25,1,1,benign
2,3.111111,2,0.037037,1,-1,7,0,2,0.117647,1,1,benign
2,3.5,2,0.031746,1,-1,3,0,7,0,1,1,benign
2,5,2,0.018519,1,-1,5,0,11,0.137931,1,1,benign
2,5.31579,2,0.015152,1,-1,5,0,14,0.137931,1,1,benign
2,4.545455,2,0.025641,1,-1,9,0,2,0.043478,1,1,benign
2,9,2,0.032258,1,-1,5,0,0,0,1,1,benign
2,4.2,2,0.028571,1,-1,3,0,7,0,1,1,benign
2,3.666667,2,0.033898,1,-1,7,0,2,0.108108,1,1,benign
2,4.025,2,0.009217,1,-1,4,0,36,0.082353,1,1,benign
2,5.047619,2,0.013986,1,-1,4,0,17,0.148936,1,1,benign
2,4.727273,2,0.024691,1,-1,3,0,8,0,1,1,benign
2,4.5,2,0.022472,5,-1,6,0,8,-1,1,1,benign
2,4.357143,2,0.021505,1,-1,6,0,8,-1,1,1,benign
2,6.142857,2,0.029851,1,-1,3,0,4,0,1,1,benign
2,7.4,2,0.034483,1,-1,3,0,2,0,1,1,benign
2,4.555555,2,0.032258,2,-1,7,0,2,0.296296,1,1,benign
2,5,2,0.027778,1,-1,5,0,4,0,1,1,benign
2,5,2,0.034483,1,-1,6,0,1,-1,1,1,benign
2,4,2,0.038462,1,-1,6,0,1,0,1,1,benign
2,5.545455,2,0.022727,1,-1,7,0,4,0.268293,1,1,benign
2,4.888889,2,0.028571,1,-1,7,0,2,0.08,1,1,benign
2,3.75,2,0.037037,1,-1,6,0,2,0.290323,1,1,benign
2,4.9,2,0.028169,2,-1,6,0,4,0.111111,1,1,benign
2,5.285714,2,0.018868,1,-1,6,0,8,0.347826,1,1,benign
2,4.714286,2,0.020408,1,-1,6,0,8,0.4,1,1,benign
2,3.555556,2,0.033898,1,-1,7,0,2,0.111111,1,1,benign
2,3.583333,2,0.027397,1,-1,6,0,6,0.363636,1,1,benign
2,4.071429,2,0.022472,1,-1,6,0,8,0.4,1,1,benign
2,4.75,2,0.031746,1,-1,7,0,1,0.232558,1,1,benign
2,4.454546,2,0.015038,1,-1,3,0,19,0.75,1,1,benign
2,5,2,0.037037,1,-1,3,0,3,0,1,1,benign
2,5,2,0.017391,1,-1,3,0,14,0.75,1,1,benign
2,5.2,2,0.014706,1,-1,5,0,15,0.142857,1,1,benign
2,5.5,2,0.022222,1,-1,5,0,7,0.142857,1,1,benign
2,4.384615,2,0.024096,1,-1,3,0,10,0.714286,1,1,benign
2,4,2,0.021739,1,-1,5,0,11,0.137931,1,1,benign
2,3.333333,2,0.035714,1,-1,7,0,2,0.114286,1,1,benign
2,4.333334,2,0.021505,1,-1,3,0,12,0.75,1,1,benign
2,4.125,2,0.034483,1,-1,7,0,1,0.184211,1,1,benign
2,4.3,2,0.030769,2,-1,8,0,2,0.266667,1,1,benign
2,4.1,2,0.03125,1,-1,4,0,6,0.466667,1,1,benign
2,4.266667,2,0.021739,1,-1,3,0,12,0.75,1,1,benign
2,4.428571,2,0.022472,1,-1,3,0,11,0.75,1,1,benign
2,4.4,2,0.030303,2,-1,8,0,2,0.258065,1,1,benign
2,3.25,2,0.039216,1,-1,7,0,1,0.133333,1,1,benign
2,3.555556,2,0.036364,1,-1,5,0,4,0.666667,1,1,benign
2,3.75,2,0.026667,1,-1,3,0,9,0,1,1,benign
2,5.142857,2,0.032258,1,-1,3,0,4,0.8,1,1,benign
2,4.2,2,0.028986,1,-1,7,0,3,0.081633,1,1,benign
2,4.2,2,0.03125,2,-1,8,0,2,0.275862,1,1,benign
2,5.230769,2,0.020202,1,-1,6,0,7,0.421053,1,1,benign
2,3.555556,2,0.033898,1,-1,7,0,2,0.111111,1,1,benign
2,4.555555,2,0.032258,2,-1,7,0,2,0.296296,1,1,benign
2,6.071429,2,0.017391,1,-1,4,0,10,0.141176,1,1,benign
2,4.666667,2,0.039216,2,-1,4,0,2,0,1,1,benign
2,3.5,2,0.029412,1,-1,5,0,7,0.666667,1,1,benign
2,3.888889,2,0.02,1,-1,5,0,13,0.142857,1,1,benign
2,4,2,0.032258,2,-1,8,0,2,0.296296,1,1,benign
2,5.25,2,0.029851,1,-1,7,0,1,0.191489,1,1,benign
2,5.4,2,0.02439,1,-1,5,0,5,0,1,1,benign
2,5.571429,2,0.031746,1,-1,6,0,1,0,1,1,benign
2,65,2,0.005747,1,-1,5,0,0,0.24,1,1,benign
2,3.9375,2,0.021053,1,-1,3,0,13,-1,1,1,benign
2,3.5,2,0.027778,1,-1,3,0,9,0,1,1,benign
2,4.375,2,0.033333,1,-1,7,0,1,0.175,1,1,benign
2,3.852941,2,0.00578,1,-1,4,0,64,-1,1,1,benign
2,5,2,0.022222,1,-1,6,0,6,0.347826,1,1,benign
2,6,2,0.030303,1,-1,3,0,4,0.071429,1,1,benign
2,4.090909,2,0.028571,1,-1,5,0,6,0.666667,1,1,benign
2,2.888889,2,0.037736,1,-1,3,0,6,0,1,1,benign
2,4.5,2,0.033333,1,-1,6,0,2,-1,1,1,benign
2,5,2,0.030769,1,-1,7,0,1,-1,1,1,benign
2,5.133333,2,0.018182,1,-1,6,0,9,0.333333,1,1,benign
2,4.8,2,0.028571,2,-1,6,0,4,0.111111,1,1,benign
2,3.777778,2,0.032787,1,-1,3,0,6,0,1,1,benign
2,4.857143,2,0.020833,1,-1,3,0,11,0.75,1,1,benign
2,3.4,2,0.032787,1,-1,5,0,5,0,1,1,benign
2,4,2,0.019417,1,-1,6,0,11,0.4,1,1,benign
2,5,2,0.034483,1,-1,6,0,1,0.257143,1,1,benign
2,3.555556,2,0.033898,1,-1,3,0,6,0,1,1,benign
2,4.777778,2,0.03125,2,-1,7,0,2,0.275862,1,1,benign
2,4.375,2,0.032787,1,-1,3,0,5,0,1,1,benign
2,4.923077,2,0.021505,4,-1,7,0,6,0.173913,1,1,benign
2,4.222222,2,0.030769,1,-1,3,0,6,0,1,1,benign
2,4,2,0.027397,1,-1,3,0,8,0,1,1,benign
2,5.090909,2,0.02381,1,-1,4,0,7,0.25,1,1,benign
2,4.909091,2,0.024096,1,-1,5,0,6,-1,1,1,benign
2,4.5,2,0.032787,1,-1,7,0,1,0.146341,1,1,benign
2,4.941176,2,0.017699,1,-1,5,0,12,0.142857,1,1,benign
2,4.166667,2,0.018868,1,-1,3,0,15,0.75,1,1,benign
2,4.1,2,0.03125,1,-1,4,0,6,0.466667,1,1,benign
2,4.444445,2,0.029851,1,-1,3,0,6,0,1,1,benign
2,6,2,0.015625,1,-1,4,0,12,0.141176,1,1,benign
2,4.4,2,0.028169,1,-1,7,0,3,0.085106,1,1,benign
2,4.75,2,0.031746,1,-1,7,0,1,-1,1,1,benign
2,4.25,2,0.033898,1,-1,5,0,3,0,1,1,benign
2,4.888889,2,0.029851,1,-1,5,0,4,0.666667,1,1,benign
2,5.333334,2,0.018519,1,-1,3,0,12,0.75,1,1,benign
2,4.125,2,0.036364,1,-1,5,0,3,0.666667,1,1,benign
2,6.428571,2,0.029412,1,-1,4,0,3,0.148936,1,1,benign
2,5,2,0.022222,1,-1,3,0,9,0,1,1,benign
2,3.8,2,0.02381,1,-1,5,0,10,0.137931,1,1,benign
2,5.833334,2,0.034483,2,-1,4,0,2,0,1,1,benign
2,5.888889,2,0.025641,1,-1,3,0,6,0.777778,1,1,benign
2,4.727273,2,0.024691,1,-1,3,0,8,0,1,1,benign
2,5,2,0.030303,1,-1,3,0,5,0,1,1,benign
2,4.375,2,0.032787,1,-1,3,0,5,0,1,1,benign
2,5.05,2,0.015038,1,-1,5,0,15,0.142857,1,1,benign
2,4.142857,2,0.038462,2,-1,5,0,2,0.086957,1,1,benign
2,5.375,2,0.03125,1,-1,4,0,4,0.466667,1,1,benign
2,4.777778,2,0.03125,2,-1,7,0,2,0.275862,1,1,benign
2,3,2,0.034483,1,-1,5,0,6,0.666667,1,1,benign
2,4.642857,2,0.021739,1,-1,3,0,11,0.75,1,1,benign
2,5,2,0.036364,1,-1,3,0,3,0.777778,1,1,benign
2,4.333334,2,0.026316,1,-1,5,0,7,0.137931,1,1,benign
2,4.235294,2,0.019802,1,-1,5,0,12,0.142857,1,1,benign
2,6.285714,2,0.029412,1,-1,3,0,4,0,1,1,benign
2,4.555555,2,0.029851,1,-1,8,0,1,-1,1,1,benign
2,4.454546,2,0.025974,1,-1,9,0,2,0.042553,1,1,benign
2,4.555555,2,0.032258,2,-1,7,0,2,0.296296,1,1,benign
2,4.785714,2,0.021505,1,-1,5,0,9,0.142857,1,1,benign
2,5.818182,2,0.022472,1,-1,4,0,7,0.466667,1,1,benign
2,5.066667,2,0.018349,1,-1,3,0,12,0,1,1,benign
2,4.3,2,0.028169,1,-1,9,0,1,0.043478,1,1,benign
2,6.25,2,0.027027,1,-1,4,0,4,0.148936,1,1,benign
2,3.882353,2,0.019802,1,-1,3,0,14,0,1,1,benign
2,4.066667,2,0.022727,1,-1,5,0,10,0.137931,1,1,benign
2,4.1,2,0.03125,1,-1,3,0,7,0.75,1,1,benign
2,4.176471,2,0.007143,1,-1,4,0,47,0.082353,1,1,benign
2,5.5,2,0.035714,2,-1,4,0,2,0,1,1,benign
2,3.916667,2,0.026667,1,-1,4,0,8,-1,1,1,benign
2,5.428571,2,0.034483,1,-1,6,0,1,0.027778,1,1,benign
2,5.25,2,0.031746,1,-1,3,0,5,0.75,1,1,benign
2,5.923077,2,0.018519,1,-1,7,0,6,-1,1,1,benign
2,5.666667,2,0.034483,1,-1,3,0,3,0,1,1,benign
2,4.571429,2,0.022222,1,-1,5,0,9,0.137931,1,1,benign
2,4.5,2,0.017391,1,-1,3,0,15,0.777778,1,1,benign
2,3.75,2,0.036364,1,-1,7,0,1,0.121212,1,1,benign
2,6.7,2,0.021277,2,-1,6,0,4,0,1,1,benign
2,3.333333,2,0.037736,1,-1,5,0,4,0.666667,1,1,benign
2,4.071429,2,0.024096,1,-1,5,0,9,0.137931,1,1,benign
2,4.461538,2,0.02381,1,-1,3,0,10,0.75,1,1,benign
2,4.555555,2,0.032258,2,-1,7,0,2,0.296296,1,1,benign
2,4.545455,2,0.026667,1,-1,4,0,7,0.466667,1,1,benign
2,5,2,0.025641,1,-1,3,0,7,0,1,1,benign
2,3.909091,2,0.029412,1,-1,5,0,6,0.666667,1,1,benign
2,4.875,2,0.031746,2,-1,6,0,2,-1,1,1,benign
2,3.444444,2,0.034483,1,-1,3,0,6,0,1,1,benign
2,4.5,2,0.018868,1,-1,6,0,10,0.347826,1,1,benign
2,4.933333,2,0.018692,1,-1,5,0,10,-1,1,1,benign
2,3.923077,2,0.025,1,-1,4,0,9,-1,1,1,benign
2,4.625,2,0.019417,1,-1,3,0,13,0.75,1,1,benign
2,4.7,2,0.026316,1,-1,3,0,7,0.777778,1,1,benign
2,4.625,2,0.032258,1,-1,7,0,1,-1,1,1,benign
2,3.777778,2,0.035088,1,-1,5,0,4,0.666667,1,1,benign
2,4,2,0.027397,1,-1,3,0,9,0.75,1,1,benign
2,5.222222,2,0.027027,1,-1,5,0,4,0,1,1,benign
2,4,2,0.027397,1,-1,3,0,8,0,1,1,benign
2,5.153846,2,0.021739,1,-1,5,0,8,0.142857,1,1,benign
2,3.666667,2,0.036364,1,-1,4,0,5,0.466667,1,1,benign
2,4.928571,2,0.020833,1,-1,3,0,11,0.75,1,1,benign
2,4.423077,2,0.012739,1,-1,4,0,22,0.082353,1,1,benign
2,5,2,0.034483,1,-1,5,0,2,0,1,1,benign
2,6.25,2,0.027778,1,-1,4,0,4,0.466667,1,1,benign
2,4.571429,2,0.020833,1,-1,3,0,11,0,1,1,benign
2,5,2,0.023529,1,-1,3,0,9,0.75,1,1,benign
2,4,2,0.015267,1,-1,6,0,17,0.035088,1,1,benign
2,4.181818,2,0.027397,1,-1,3,0,8,0,1,1,benign
2,4.357143,2,0.022727,1,-1,3,0,11,0.75,1,1,benign
2,4.75,2,0.031746,1,-1,7,0,1,-1,1,1,benign
2,4.75,2,0.031746,1,-1,7,0,1,0.209302,1,1,benign
2,4.5,2,0.027778,1,-1,7,0,3,0.08,1,1,benign
2,3.6,2,0.019231,1,-1,5,0,15,0.137931,1,1,benign
2,4.214286,2,0.023256,1,-1,3,0,11,0.75,1,1,benign
2,3.3,2,0.035088,1,-1,5,0,5,0.666667,1,1,benign
2,5.428571,2,0.032787,1,-1,6,0,1,0.263158,1,1,benign
2,3.777778,2,0.033333,1,-1,7,0,2,0.105263,1,1,benign
2,4.941176,2,0.016807,1,-1,6,0,11,0.421053,1,1,benign
2,4,2,0.033898,1,-1,5,0,4,0.666667,1,1,benign
