domain_token_count,tld,NumberofDotsinURL,SymbolCount_Domain,Entropy_Domain,class
2.0000,2.0000,2.0000,1.0000,0.9167,benign
3.0000,3.0000,2.0000,2.0000,0.7967,benign
2.0000,2.0000,1.0000,1.0000,0.9299,benign
2.0000,2.0000,2.0000,1.0000,0.8733,benign
2.0000,2.0000,2.0000,1.0000,0.9070,benign
2.0000,2.0000,1.0000,1.0000,0.8796,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,2.0000,1.0000,0.9167,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8796,benign
2.0000,2.0000,1.0000,1.0000,0.8710,benign
3.0000,3.0000,2.0000,2.0000,0.9474,benign
2.0000,2.0000,1.0000,1.0000,0.9398,benign
2.0000,2.0000,2.0000,1.0000,0.8874,benign
2.0000,2.0000,2.0000,1.0000,0.8605,benign
2.0000,2.0000,1.0000,1.0000,0.8605,benign
2.0000,2.0000,2.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,2.0000,1.0000,0.8796,benign
2.0000,2.0000,1.0000,1.0000,0.7965,benign
2.0000,2.0000,1.0000,1.0000,0.9070,benign
2.0000,2.0000,2.0000,1.0000,0.8733,benign
2.0000,2.0000,2.0000,1.0000,0.9167,benign
3.0000,3.0000,2.0000,2.0000,0.8753,benign
2.0000,2.0000,2.0000,1.0000,0.8949,benign
2.0000,2.0000,1.0000,1.0000,0.8437,benign
2.0000,2.0000,1.0000,1.0000,0.8796,benign
2.0000,2.0000,1.0000,1.0000,0.8847,benign
2.0000,2.0000,1.0000,1.0000,0.8605,benign
2.0000,2.0000,1.0000,1.0000,0.8750,benign
2.0000,2.0000,2.0000,1.0000,0.9398,benign
2.0000,2.0000,1.0000,1.0000,0.9167,benign
2.0000,2.0000,1.0000,1.0000,0.8605,benign
2.0000,2.0000,2.0000,1.0000,0.8796,benign
2.0000,2.0000,1.0000,1.0000,0.8976,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8847,benign
2.0000,2.0000,1.0000,1.0000,0.8976,benign
2.0000,2.0000,1.0000,1.0000,0.8567,benign
3.0000,3.0000,2.0000,2.0000,0.7967,benign
2.0000,2.0000,1.0000,1.0000,0.8976,benign
3.0000,3.0000,2.0000,2.0000,0.8753,benign
2.0000,2.0000,2.0000,1.0000,0.8733,benign
2.0000,2.0000,1.0000,1.0000,0.8796,benign
2.0000,2.0000,8.0000,1.0000,0.8605,benign
2.0000,2.0000,2.0000,1.0000,0.8949,benign
2.0000,2.0000,1.0000,1.0000,0.9474,benign
2.0000,2.0000,1.0000,1.0000,0.8605,benign
2.0000,2.0000,2.0000,1.0000,0.8982,benign
2.0000,2.0000,2.0000,1.0000,1.0000,benign
2.0000,2.0000,2.0000,1.0000,0.8605,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
3.0000,3.0000,3.0000,2.0000,0.7967,benign
2.0000,2.0000,1.0000,1.0000,0.8605,benign
2.0000,2.0000,2.0000,1.0000,0.9584,benign
2.0000,2.0000,4.0000,1.0000,0.8982,benign
2.0000,2.0000,1.0000,1.0000,0.9535,benign
2.0000,2.0000,2.0000,1.0000,0.9398,benign
2.0000,2.0000,2.0000,1.0000,0.7985,benign
2.0000,2.0000,2.0000,1.0000,0.7952,benign
2.0000,2.0000,2.0000,1.0000,0.9398,benign
2.0000,2.0000,1.0000,1.0000,0.8023,benign
2.0000,2.0000,2.0000,1.0000,0.6990,benign
2.0000,2.0000,10.0000,1.0000,0.8605,benign
2.0000,2.0000,1.0000,1.0000,0.9169,benign
2.0000,2.0000,2.0000,1.0000,0.8358,benign
2.0000,2.0000,2.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.9070,benign
2.0000,2.0000,1.0000,1.0000,0.8569,benign
2.0000,2.0000,1.0000,1.0000,0.9317,benign
2.0000,2.0000,2.0000,1.0000,0.7967,benign
2.0000,2.0000,1.0000,1.0000,0.8847,benign
2.0000,2.0000,2.0000,1.0000,0.8733,benign
2.0000,2.0000,2.0000,1.0000,0.8430,benign
2.0000,2.0000,1.0000,1.0000,0.9299,benign
2.0000,2.0000,1.0000,1.0000,0.9299,benign
2.0000,2.0000,2.0000,1.0000,0.9070,benign
2.0000,2.0000,1.0000,1.0000,0.7982,benign
2.0000,2.0000,2.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8976,benign
2.0000,2.0000,1.0000,1.0000,0.9167,benign
3.0000,3.0000,3.0000,2.0000,0.8165,benign
2.0000,2.0000,1.0000,1.0000,0.8506,benign
2.0000,2.0000,1.0000,1.0000,0.8506,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8874,benign
2.0000,2.0000,1.0000,1.0000,0.8337,benign
2.0000,2.0000,2.0000,1.0000,0.8194,benign
2.0000,2.0000,1.0000,1.0000,0.8225,benign
2.0000,2.0000,1.0000,1.0000,0.9299,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8976,benign
2.0000,2.0000,1.0000,1.0000,0.9167,benign
2.0000,2.0000,1.0000,1.0000,0.9070,benign
2.0000,2.0000,2.0000,1.0000,0.9167,benign
2.0000,2.0000,2.0000,1.0000,0.8982,benign
2.0000,2.0000,1.0000,1.0000,0.7877,benign
2.0000,2.0000,1.0000,1.0000,0.9070,benign
2.0000,2.0000,1.0000,1.0000,0.8216,benign
2.0000,2.0000,1.0000,1.0000,0.8753,benign
2.0000,2.0000,2.0000,1.0000,0.7952,benign
2.0000,2.0000,2.0000,1.0000,0.8140,benign
2.0000,2.0000,2.0000,1.0000,0.8430,benign
3.0000,3.0000,2.0000,2.0000,0.7967,benign
2.0000,2.0000,2.0000,1.0000,0.9535,benign
2.0000,2.0000,1.0000,1.0000,0.9474,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,2.0000,1.0000,0.8605,benign
2.0000,2.0000,1.0000,1.0000,0.8753,benign
2.0000,2.0000,1.0000,1.0000,0.8750,benign
2.0000,2.0000,1.0000,1.0000,0.9299,benign
2.0000,2.0000,1.0000,1.0000,0.7965,benign
2.0000,2.0000,2.0000,1.0000,0.9299,benign
3.0000,3.0000,2.0000,2.0000,0.8194,benign
3.0000,3.0000,2.0000,2.0000,0.7967,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8750,benign
2.0000,2.0000,1.0000,1.0000,0.8753,benign
2.0000,2.0000,2.0000,1.0000,0.9299,benign
2.0000,2.0000,2.0000,1.0000,0.8982,benign
2.0000,2.0000,1.0000,1.0000,0.8605,benign
2.0000,2.0000,1.0000,1.0000,0.8569,benign
3.0000,3.0000,2.0000,2.0000,0.7967,benign
3.0000,3.0000,3.0000,2.0000,0.8165,benign
2.0000,2.0000,1.0000,1.0000,0.8506,benign
2.0000,2.0000,1.0000,1.0000,1.0000,benign
2.0000,2.0000,1.0000,1.0000,0.8635,benign
2.0000,2.0000,1.0000,1.0000,0.8337,benign
2.0000,2.0000,1.0000,1.0000,0.7982,benign
2.0000,2.0000,1.0000,1.0000,0.7632,benign
2.0000,2.0000,1.0000,1.0000,0.9398,benign
2.0000,2.0000,2.0000,1.0000,0.6990,benign
4.0000,4.0000,4.0000,3.0000,0.8292,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,4.0000,3.0000,0.8078,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.9169,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8834,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,4.0000,3.0000,0.8141,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8496,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,4.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8423,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
4.0000,4.0000,4.0000,3.0000,0.8180,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8949,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,2.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
4.0000,4.0000,4.0000,3.0000,0.8615,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8934,spam
4.0000,4.0000,4.0000,3.0000,0.8454,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8535,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
3.0000,3.0000,3.0000,2.0000,0.7749,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
3.0000,3.0000,3.0000,2.0000,0.8172,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
4.0000,4.0000,4.0000,3.0000,0.8141,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.7967,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,2.0000,2.0000,0.9398,spam
4.0000,4.0000,4.0000,3.0000,0.8180,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8423,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,4.0000,3.0000,0.8180,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.7924,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.9688,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8834,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8088,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.7401,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
4.0000,4.0000,4.0000,3.0000,0.8141,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,4.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8164,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.8320,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8423,spam
3.0000,3.0000,3.0000,2.0000,0.8452,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8561,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8438,spam
4.0000,4.0000,4.0000,3.0000,0.8454,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.9070,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8740,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,7.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,4.0000,3.0000,0.8320,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,4.0000,3.0000,0.7604,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,5.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,4.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8573,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
3.0000,3.0000,3.0000,2.0000,0.8078,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8499,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
4.0000,4.0000,4.0000,3.0000,0.7401,spam
4.0000,4.0000,4.0000,3.0000,0.8702,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.7656,spam
4.0000,4.0000,5.0000,3.0000,0.7913,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
3.0000,3.0000,3.0000,2.0000,0.8337,spam
3.0000,3.0000,7.0000,2.0000,0.8011,spam
3.0000,3.0000,3.0000,2.0000,0.8452,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
3.0000,3.0000,3.0000,2.0000,0.8796,spam
5.0000,5.0000,5.0000,4.0000,0.7877,spam
5.0000,5.0000,4.0000,4.0000,0.8184,spam
4.0000,4.0000,5.0000,3.0000,0.8200,spam
4.0000,4.0000,4.0000,3.0000,0.8082,spam
4.0000,4.0000,4.0000,3.0000,0.8834,spam
3.0000,3.0000,3.0000,2.0000,0.8976,spam
5.0000,5.0000,5.0000,4.0000,0.7695,spam
3.0000,3.0000,3.0000,2.0000,0.8635,spam
